2012.04.09,13:00,1.30742,1.30781,1.30687,1.30758,1441
2012.04.09,14:00,1.30757,1.30774,1.30699,1.30735,1666
2012.04.09,15:00,1.30736,1.30790,1.30625,1.30686,2372
2012.04.09,16:00,1.30686,1.30712,1.30476,1.30678,3336
2012.04.09,17:00,1.30678,1.30759,1.30620,1.30706,3312
2012.04.09,18:00,1.30703,1.30884,1.30616,1.30848,2665
2012.04.09,19:00,1.30848,1.31288,1.30817,1.31283,3628
2012.04.09,20:00,1.31284,1.31328,1.31222,1.31238,2842
2012.04.09,21:00,1.31238,1.31250,1.31166,1.31203,1636
2012.04.09,22:00,1.31203,1.31222,1.31118,1.31121,1968
2012.04.09,23:00,1.31120,1.31133,1.31043,1.31045,1251
2012.04.10,00:00,1.31047,1.31098,1.30955,1.31072,1200
2012.04.10,01:00,1.31069,1.31125,1.31022,1.31118,1193
2012.04.10,02:00,1.31117,1.31166,1.31066,1.31080,1882
2012.04.10,03:00,1.31079,1.31167,1.31026,1.31159,2251
2012.04.10,04:00,1.31159,1.31436,1.31074,1.31362,3697
2012.04.10,05:00,1.31363,1.31435,1.31346,1.31419,2618
2012.04.10,06:00,1.31414,1.31432,1.31230,1.31310,3349
2012.04.10,07:00,1.31310,1.31328,1.31263,1.31304,2146
2012.04.10,08:00,1.31301,1.31311,1.31064,1.31197,3668
2012.04.10,09:00,1.31196,1.31262,1.30887,1.30893,4572
2012.04.10,10:00,1.30892,1.31026,1.30721,1.30829,6451
2012.04.10,11:00,1.30829,1.30965,1.30752,1.30877,4951
2012.04.10,12:00,1.30878,1.30924,1.30720,1.30745,4874
2012.04.10,13:00,1.30744,1.30776,1.30587,1.30683,4602
2012.04.10,14:00,1.30681,1.30937,1.30628,1.30922,4181
2012.04.10,15:00,1.30924,1.31368,1.30922,1.31146,6364
2012.04.10,16:00,1.31145,1.31190,1.30824,1.30923,5558
2012.04.10,17:00,1.30924,1.31120,1.30779,1.30834,6397
2012.04.10,18:00,1.30831,1.30882,1.30534,1.30665,5863
2012.04.10,19:00,1.30663,1.30888,1.30620,1.30878,4845
2012.04.10,20:00,1.30880,1.30996,1.30847,1.30936,3987
2012.04.10,21:00,1.30936,1.30982,1.30715,1.30754,3664
2012.04.10,22:00,1.30756,1.30845,1.30695,1.30793,3765
2012.04.10,23:00,1.30793,1.30853,1.30763,1.30809,1894
2012.04.11,00:00,1.30811,1.30843,1.30762,1.30807,762
2012.04.11,01:00,1.30807,1.30847,1.30750,1.30784,1369
2012.04.11,02:00,1.30785,1.30805,1.30696,1.30716,1869
2012.04.11,03:00,1.30716,1.30774,1.30656,1.30759,2978
2012.04.11,04:00,1.30760,1.30826,1.30715,1.30776,2690
2012.04.11,05:00,1.30776,1.30955,1.30757,1.30867,2713
2012.04.11,06:00,1.30868,1.30952,1.30821,1.30901,2138
2012.04.11,07:00,1.30901,1.30955,1.30880,1.30938,2497
2012.04.11,08:00,1.30940,1.31081,1.30875,1.31009,3873
2012.04.11,09:00,1.31008,1.31302,1.30984,1.31300,4803
2012.04.11,10:00,1.31300,1.31321,1.30980,1.31027,5722
2012.04.11,11:00,1.31027,1.31285,1.30910,1.31101,5867
2012.04.11,12:00,1.31100,1.31410,1.30892,1.31368,6319
2012.04.11,13:00,1.31369,1.31561,1.31317,1.31430,5251
2012.04.11,14:00,1.31430,1.31478,1.31347,1.31371,4949
2012.04.11,15:00,1.31370,1.31417,1.31187,1.31363,4985
2012.04.11,16:00,1.31359,1.31475,1.31203,1.31310,6216
2012.04.11,17:00,1.31311,1.31529,1.31182,1.31197,6658
2012.04.11,18:00,1.31201,1.31206,1.31014,1.31021,4732
2012.04.11,19:00,1.31022,1.31177,1.31020,1.31174,2829
2012.04.11,20:00,1.31176,1.31176,1.31032,1.31058,2565
2012.04.11,21:00,1.31057,1.31064,1.30927,1.30986,3378
2012.04.11,22:00,1.30984,1.31052,1.30978,1.31048,3037
2012.04.11,23:00,1.31048,1.31106,1.31044,1.31080,1606
2012.04.12,00:00,1.31084,1.31107,1.31060,1.31089,726
2012.04.12,01:00,1.31092,1.31177,1.31075,1.31160,1209
2012.04.12,02:00,1.31160,1.31238,1.31153,1.31177,2191
2012.04.12,03:00,1.31176,1.31183,1.31117,1.31136,1826
2012.04.12,04:00,1.31137,1.31158,1.31056,1.31126,3298
2012.04.12,05:00,1.31124,1.31374,1.31088,1.31364,3112
2012.04.12,06:00,1.31363,1.31386,1.31273,1.31326,2443
2012.04.12,07:00,1.31325,1.31334,1.31244,1.31314,1890
2012.04.12,08:00,1.31313,1.31449,1.31311,1.31382,3217
2012.04.12,09:00,1.31382,1.31494,1.31298,1.31323,4384
2012.04.12,10:00,1.31323,1.31390,1.31013,1.31108,5973
2012.04.12,11:00,1.31107,1.31360,1.31080,1.31177,5429
2012.04.12,12:00,1.31179,1.31350,1.31013,1.31180,6156
2012.04.12,13:00,1.31180,1.31547,1.31115,1.31391,4661
2012.04.12,14:00,1.31391,1.31755,1.31323,1.31634,3834
2012.04.12,15:00,1.31635,1.31687,1.31344,1.31422,6358
2012.04.12,16:00,1.31421,1.31835,1.31333,1.31788,6116
2012.04.12,17:00,1.31789,1.31858,1.31707,1.31739,6072
2012.04.12,18:00,1.31738,1.31811,1.31617,1.31694,4634
2012.04.12,19:00,1.31696,1.31836,1.31696,1.31755,3414
2012.04.12,20:00,1.31759,1.32117,1.31759,1.31950,3999
2012.04.12,21:00,1.31948,1.31984,1.31868,1.31935,2491
2012.04.12,22:00,1.31935,1.31961,1.31851,1.31867,2664
2012.04.12,23:00,1.31870,1.31914,1.31848,1.31864,1757
2012.04.13,00:00,1.31863,1.31880,1.31824,1.31857,708
2012.04.13,01:00,1.31856,1.31865,1.31814,1.31816,1387
2012.04.13,02:00,1.31817,1.31896,1.31796,1.31873,1577
2012.04.13,03:00,1.31873,1.31962,1.31837,1.31908,2783
2012.04.13,04:00,1.31906,1.31999,1.31811,1.31811,3085
2012.04.13,05:00,1.31795,1.31801,1.31646,1.31684,4423
2012.04.13,06:00,1.31684,1.31746,1.31660,1.31660,2028
2012.04.13,07:00,1.31660,1.31715,1.31655,1.31675,2351
2012.04.13,08:00,1.31674,1.31737,1.31654,1.31718,2574
2012.04.13,09:00,1.31717,1.31719,1.31585,1.31689,3784
2012.04.13,10:00,1.31690,1.31829,1.31594,1.31671,5811
2012.04.13,11:00,1.31670,1.31680,1.31464,1.31509,5722
2012.04.13,12:00,1.31518,1.31586,1.31424,1.31524,4421
2012.04.13,13:00,1.31525,1.31711,1.31479,1.31664,3610
2012.04.13,14:00,1.31663,1.31737,1.31546,1.31548,4308
2012.04.13,15:00,1.31547,1.31560,1.31213,1.31348,5209
2012.04.13,16:00,1.31350,1.31375,1.31037,1.31085,5212
2012.04.13,17:00,1.31085,1.31085,1.30708,1.30818,6559
2012.04.13,18:00,1.30816,1.30876,1.30688,1.30809,4398
2012.04.13,19:00,1.30807,1.30842,1.30740,1.30831,2334
2012.04.13,20:00,1.30832,1.30850,1.30753,1.30764,2287
2012.04.13,21:00,1.30764,1.30798,1.30712,1.30753,2432
2012.04.13,22:00,1.30753,1.30821,1.30711,1.30744,2277
2012.04.16,00:00,1.30654,1.30697,1.30622,1.30642,870
2012.04.16,01:00,1.30648,1.30730,1.30558,1.30680,1872
2012.04.16,02:00,1.30680,1.30737,1.30397,1.30417,2544
2012.04.16,03:00,1.30421,1.30524,1.30085,1.30129,4641
2012.04.16,04:00,1.30128,1.30266,1.30091,1.30201,3434
2012.04.16,05:00,1.30200,1.30275,1.30192,1.30221,2231
2012.04.16,06:00,1.30223,1.30263,1.30176,1.30183,1918
2012.04.16,07:00,1.30186,1.30220,1.30121,1.30167,2469
2012.04.16,08:00,1.30167,1.30292,1.30146,1.30242,3757
2012.04.16,09:00,1.30243,1.30276,1.29938,1.30135,5088
2012.04.16,10:00,1.30135,1.30264,1.29973,1.30154,6483
2012.04.16,11:00,1.30153,1.30204,1.30025,1.30136,5736
2012.04.16,12:00,1.30137,1.30282,1.30054,1.30277,4447
2012.04.16,13:00,1.30279,1.30386,1.30222,1.30224,4112
2012.04.16,14:00,1.30226,1.30297,1.30183,1.30184,3985
2012.04.16,15:00,1.30185,1.30534,1.30153,1.30434,5726
2012.04.16,16:00,1.30441,1.30632,1.30370,1.30370,6025
2012.04.16,17:00,1.30372,1.30725,1.30254,1.30608,6712
2012.04.16,18:00,1.30609,1.30861,1.30609,1.30653,5636
